person,time,operating_margin_pct
a_jayson_adair,2014,9.1
a_jayson_adair,2015,9.7
a_jayson_adair,2016,39.0
a_jayson_adair,2017,46.0
a_jayson_adair,2018,44.6
a_jayson_adair,2019,37.1
a_jayson_adair,2020,39.1
abigail_bennett,2017,133.9
abigail_bennett,2018,109.2
abigail_bennett,2019,107.8
abigail_bennett,2020,27.9
abigail_bennett,2021,33.0
abigail_bennett,2022,35.9
abigail_bennett,2023,3.8
abigail_bennett,2024,16.6
abigail_bennett,2025,16.4
adam_foroughi,2019,15.1
adam_foroughi,2020,-3.3
adam_foroughi,2021,23.2
adam_foroughi,2022,66.5
adam_foroughi,2023,225.4
adam_foroughi,2024,128.8
adam_foroughi,2025,75.8
adam_forste,2023,3.4
adam_forste,2024,3.4
adam_forste,2025,3.4
adebayo_ogunlesi,2022,68.5
adebayo_ogunlesi,2023,68.8
adebayo_ogunlesi,2024,59.2
aerin_lauder,2017,5.8
aerin_lauder,2018,5.4
aerin_lauder,2019,-11.7
aerin_lauder,2020,22.2
aerin_lauder,2021,9.3
aerin_lauder,2022,5.5
aerin_lauder,2023,-4.9
aerin_lauder,2024,-5.0
aerin_lauder,2025,-5.5
alan_b_miller,2016,12.0
alan_b_miller,2017,11.7
alan_b_miller,2018,12.6
alan_b_miller,2019,12.0
alan_b_miller,2020,11.8
alan_b_miller,2021,10.8
alan_b_miller,2022,12.6
alan_b_miller,2023,14.0
alan_b_miller,2024,12.6
alan_b_miller,2025,11.5
alan_gerry,2016,28.0
alan_gerry,2017,26.8
alan_gerry,2018,22.4
alan_gerry,2021,28.8
alan_gerry,2022,45.6
alan_gerry,2023,49.9
alan_gerry,2024,40.7
alan_gerry,2025,35.3
alan_trefler,2009,1.4
alan_trefler,2010,8.3
alan_trefler,2011,5.8
alan_trefler,2012,6.4
alan_trefler,2013,7.2
alan_trefler,2014,21.8
alan_trefler,2015,18.0
albert_chao,2011,57.7
albert_chao,2012,94.5
albert_chao,2013,56.2
albert_chao,2014,103.2
albert_chao,2015,140.9
albert_chao,2016,4.1
albert_chao,2017,1.3
albert_chao,2018,2.1
albert_chao,2019,34.5
albert_chao,2020,40.6
albert_chao,2021,6.2
albert_chao,2022,5.5
albert_chao,2023,-12.6
albert_chao,2024,-13.0
albert_chao,2025,-14.1
albert_nahmad,2008,9.7
albert_nahmad,2009,9.9
albert_nahmad,2010,7.9
albert_nahmad,2011,9.1
albert_nahmad,2012,8.9
albert_nahmad,2013,9.0
albert_nahmad,2014,8.8
albert_nahmad,2015,8.6
albert_nahmad,2016,8.8
albert_nahmad,2017,8.4
albert_nahmad,2018,8.8
albert_nahmad,2019,13.2
albert_nahmad,2020,16.5
albert_nahmad,2021,12.7
albert_nahmad,2022,10.7
albert_nahmad,2023,9.9
albert_nahmad,2024,9.5
albert_nahmad,2025,10.0
alexander_karp,2018,-197.1
alexander_karp,2019,-55.4
alexander_karp,2020,-14.8
alexander_karp,2021,7.8
alexander_karp,2022,16.3
alexander_karp,2023,63.6
alexander_karp,2024,49.3
alexander_karp,2025,31.6
alexis_le_quoc,2017,-20.0
alexis_le_quoc,2018,-7.0
alexis_le_quoc,2019,-3.8
alexis_le_quoc,2020,-2.3
alexis_le_quoc,2021,-3.3
alexis_le_quoc,2022,3.2
alexis_le_quoc,2023,-2.1
alexis_le_quoc,2024,-1.7
alexis_le_quoc,2025,-1.3
alfred_west_jr,2008,17.4
alfred_west_jr,2009,19.2
alfred_west_jr,2010,88.2
alfred_west_jr,2011,90.2
alfred_west_jr,2012,35.5
alfred_west_jr,2013,31.8
alfred_west_jr,2014,29.7
alfred_west_jr,2015,29.8
alfred_west_jr,2016,31.5
alfred_west_jr,2017,108.3
alfred_west_jr,2018,109.1
alfred_west_jr,2019,33.5
alfred_west_jr,2020,28.3
alfred_west_jr,2021,22.1
alfred_west_jr,2022,27.7
alfred_west_jr,2023,32.7
alfred_west_jr,2024,29.5
alfred_west_jr,2025,27.3
alice_walton,2008,6.4
alice_walton,2009,6.3
alice_walton,2010,6.5
alice_walton,2011,25.2
alice_walton,2012,23.6
alice_walton,2013,23.5
alice_walton,2014,20.3
alice_walton,2015,19.4
alice_walton,2016,17.3
alice_walton,2017,17.8
alice_walton,2018,16.5
alice_walton,2019,16.1
alice_walton,2020,5.0
alice_walton,2021,3.7
alice_walton,2022,4.7
alice_walton,2023,4.8
alice_walton,2024,4.6
alice_walton,2025,4.4
alice_walton,2026,4.2
amos_hostetter,2007,18.1
amos_hostetter,2008,1.7
amos_hostetter,2009,-7.3
amos_hostetter,2010,-4.8
amos_hostetter,2011,9.7
amos_hostetter,2012,-4.4
amos_hostetter,2013,5.9
amos_hostetter,2014,3.2
amos_hostetter,2015,0.2
amos_hostetter,2016,3.8
amos_hostetter,2017,3.3
amos_hostetter,2018,11.1
amos_hostetter,2019,11.4
amos_hostetter,2020,-14.7
amos_hostetter,2021,3.9
amos_hostetter,2022,15.8
amos_hostetter,2023,19.7
amos_hostetter,2024,19.8
amos_hostetter,2025,19.2
andrew_bialecki,2021,-113.8
andrew_bialecki,2022,-17.8
andrew_bialecki,2023,-9.7
andrew_bialecki,2024,-7.2
andrew_bialecki,2025,-5.5
andrew_karam,2019,15.1
andrew_karam,2020,-3.3
andrew_karam,2021,23.2
andrew_karam,2022,66.5
andrew_karam,2023,225.4
andrew_karam,2024,128.8
andrew_karam,2025,75.8
andy_fang,2018,-149.8
andy_fang,2019,-51.1
andy_fang,2020,-38.9
andy_fang,2021,-11.8
andy_fang,2022,-0.6
andy_fang,2023,8.4
andy_fang,2024,6.7
andy_fang,2025,5.3
aneel_bhusri,2010,-45.1
aneel_bhusri,2011,-421.3
aneel_bhusri,2012,-66.1
aneel_bhusri,2013,-39.4
aneel_bhusri,2014,-34.1
aneel_bhusri,2015,-34.8
aneel_bhusri,2016,-19.7
aneel_bhusri,2017,-14.6
aneel_bhusri,2018,-14.0
anita_zucker,2016,10.0
anita_zucker,2017,9.5
anita_zucker,2018,9.4
ann_walton_kroenke,2008,6.4
ann_walton_kroenke,2009,6.3
ann_walton_kroenke,2010,6.5
ann_walton_kroenke,2011,25.2
ann_walton_kroenke,2012,23.6
ann_walton_kroenke,2013,23.5
ann_walton_kroenke,2014,20.3
ann_walton_kroenke,2015,19.4
ann_walton_kroenke,2016,17.3
ann_walton_kroenke,2017,17.8
ann_walton_kroenke,2018,16.5
ann_walton_kroenke,2019,16.1
ann_walton_kroenke,2020,5.0
ann_walton_kroenke,2021,3.7
ann_walton_kroenke,2022,4.7
ann_walton_kroenke,2023,4.8
ann_walton_kroenke,2024,4.6
ann_walton_kroenke,2025,4.4
ann_walton_kroenke,2026,4.2
anthony_wood,2016,-3.3
anthony_wood,2017,-12.7
anthony_wood,2018,-2.7
anthony_wood,2019,-4.9
anthony_wood,2020,-3.1
anthony_wood,2021,-28.7
anthony_wood,2022,-7.0
anthony_wood,2023,-0.2
anthony_wood,2024,-0.1
anthony_wood,2025,-0.1
antonio_gracias,2009,-224.7
antonio_gracias,2010,-337.7
antonio_gracias,2011,-30.0
antonio_gracias,2012,-45.2
antonio_gracias,2013,-35.6
antonio_gracias,2014,-20.9
antonio_gracias,2015,-40.3
antonio_gracias,2016,-5.5
antonio_gracias,2017,-0.6
antonio_gracias,2018,9.3
antonio_gracias,2019,27.0
antonio_gracias,2020,18.6
antonio_gracias,2021,16.5
antonio_gracias,2022,8.7
antonio_gracias,2023,4.5
antonio_gracias,2024,4.5
antonio_gracias,2025,4.6
art_levinson,2013,34.9
art_levinson,2014,35.9
art_levinson,2015,34.9
art_levinson,2016,29.0
art_levinson,2017,23.6
art_levinson,2018,30.1
art_levinson,2019,48.6
art_levinson,2020,43.1
art_levinson,2021,30.6
art_levinson,2023,42.0
art_levinson,2024,36.9
art_levinson,2025,32.0
arthur_blank,2008,6.2
arthur_blank,2009,6.7
arthur_blank,2010,7.3
arthur_dantchik,2013,34.9
arthur_dantchik,2014,35.9
arthur_dantchik,2015,34.9
arthur_dantchik,2016,29.0
arthur_dantchik,2017,23.6
arthur_dantchik,2018,30.1
arthur_dantchik,2019,48.6
arthur_dantchik,2020,43.1
arthur_dantchik,2021,30.6
arthur_dantchik,2023,42.0
arthur_dantchik,2024,36.9
arthur_dantchik,2025,32.0
arturo_moreno,2013,34.9
arturo_moreno,2014,35.9
arturo_moreno,2015,34.9
arturo_moreno,2016,29.0
arturo_moreno,2017,23.6
arturo_moreno,2018,30.1
arturo_moreno,2019,48.6
arturo_moreno,2020,43.1
arturo_moreno,2021,30.6
arturo_moreno,2023,42.0
arturo_moreno,2024,36.9
arturo_moreno,2025,32.0
august_troendle,2016,7.3
august_troendle,2017,8.3
august_troendle,2018,23.7
august_troendle,2019,19.4
august_troendle,2020,30.1
august_troendle,2021,29.5
august_troendle,2022,30.6
august_troendle,2023,28.4
august_troendle,2024,25.4
august_troendle,2025,21.1
b_wayne_hughes_jr,2010,54.0
b_wayne_hughes_jr,2011,55.4
b_wayne_hughes_jr,2012,58.0
b_wayne_hughes_jr,2013,62.7
b_wayne_hughes_jr,2014,63.1
b_wayne_hughes_jr,2015,59.8
b_wayne_hughes_jr,2016,53.7
b_wayne_hughes_jr,2017,53.3
barbara_tyson,2016,9.0
barbara_tyson,2017,5.9
barbara_tyson,2018,9.4
barbara_tyson,2019,8.9
barbara_tyson,2020,10.2
barbara_tyson,2021,-0.8
barbara_tyson,2022,2.6
barbara_tyson,2023,2.1
barbara_tyson,2024,2.1
barbara_tyson,2025,2.0
barry_diller,2018,-1.0
barry_diller,2019,-5.5
barry_diller,2020,-17.2
barry_diller,2021,-7.0
barry_diller,2022,-5.0
barry_diller,2023,-6.0
barry_sternlicht,2011,69.2
barry_sternlicht,2012,71.2
barry_sternlicht,2013,36.3
barry_sternlicht,2014,19.1
barry_sternlicht,2015,19.7
barry_sternlicht,2016,17.0
barry_sternlicht,2017,16.4
behdad_eghbali,2014,12.4
behdad_eghbali,2015,11.3
behdad_eghbali,2016,28.3
behdad_eghbali,2017,25.8
ben_ashkenazy,2021,43.3
ben_ashkenazy,2022,39.2
ben_ashkenazy,2023,26.7
ben_ashkenazy,2024,6.2
ben_ashkenazy,2025,5.5
ben_chestnut,2016,-10.4
ben_chestnut,2017,-16.8
ben_chestnut,2018,47.5
ben_chestnut,2019,41.5
ben_chestnut,2020,33.5
ben_chestnut,2021,32.6
ben_chestnut,2022,28.5
ben_chestnut,2023,34.3
ben_chestnut,2024,30.2
ben_chestnut,2025,26.1
ben_navarro,2023,9.5
ben_navarro,2024,8.7
ben_navarro,2025,7.8
ben_silbermann,2017,-293.7
ben_silbermann,2018,-18.9
ben_silbermann,2019,28.5
ben_silbermann,2020,-6.0
ben_silbermann,2021,-4.9
ben_silbermann,2022,6.4
ben_silbermann,2023,10.5
ben_silbermann,2024,8.8
ben_silbermann,2025,7.6
bennett_dorrance,2017,59.8
bennett_dorrance,2018,50.3
bennett_dorrance,2019,50.7
bennett_dorrance,2020,13.4
bennett_dorrance,2021,15.5
bennett_dorrance,2022,11.7
bennett_dorrance,2023,12.0
bennett_dorrance,2024,11.7
bennett_dorrance,2025,11.0
benoit_dageville,2019,-562.7
benoit_dageville,2020,-270.1
benoit_dageville,2021,-142.3
benoit_dageville,2022,-89.8
benoit_dageville,2023,-70.5
benoit_dageville,2024,-51.9
benoit_dageville,2025,-40.2
bernard_saul_ii,2009,21.1
bernard_saul_ii,2010,5.6
bernard_saul_ii,2011,19.5
bernard_saul_ii,2012,18.9
bernard_saul_ii,2013,7.1
bernard_saul_ii,2014,25.3
bernard_saul_ii,2015,6.9
bernard_saul_ii,2016,7.1
bernard_saul_ii,2017,6.6
bernard_saul_ii,2018,5.1
bernard_saul_ii,2019,6.5
bernard_saul_ii,2020,5.2
bernard_saul_ii,2022,82.9
bernard_saul_ii,2023,75.9
bernard_saul_ii,2024,72.7
bernard_saul_ii,2025,67.4
bharat_desai,2017,12.6
bharat_desai,2018,135.5
bharat_desai,2019,11.2
bharat_desai,2020,8.7
bharat_desai,2021,21.8
bharat_desai,2022,29.2
bharat_desai,2023,28.5
bharat_desai,2024,23.7
bharat_desai,2025,20.4
bill_gates,2007,147.2
bill_gates,2008,144.9
bill_gates,2009,126.7
bill_gates,2010,150.2
bill_haslam,2009,2.3
bill_haslam,2010,-3.2
bill_haslam,2011,3.1
bill_haslam,2012,4.4
bill_haslam,2013,3.8
bill_haslam,2014,5.9
bill_haslam,2015,3.3
bill_haslam,2016,11.4
bill_haslam,2017,10.6
bob_parsons,2016,2.3
bob_parsons,2017,3.3
bob_parsons,2018,10.2
bob_parsons,2019,12.8
bob_parsons,2020,15.0
bob_parsons,2021,14.3
bob_parsons,2022,21.8
bob_parsons,2023,26.5
bob_parsons,2024,24.7
bob_parsons,2025,22.8
bobby_murphy,2015,-5941.7
bobby_murphy,2016,-861.7
bobby_murphy,2017,-422.5
bom_suk_kim,2019,-23.8
bom_suk_kim,2020,-0.9
bom_suk_kim,2021,2.6
bom_suk_kim,2022,2.1
bom_suk_kim,2023,1.9
bom_suk_kim,2024,1.6
bom_suk_kim,2025,1.4
brad_jacobs,2017,1.2
brad_jacobs,2018,-5.3
brad_jacobs,2019,0.6
brad_jacobs,2020,-0.6
brad_jacobs,2021,-0.9
brad_jacobs,2022,3.7
brad_jacobs,2023,3.1
brad_kelley,2009,-572.4
brad_kelley,2010,-200.6
brad_kelley,2011,-906.5
brad_kelley,2012,-271.4
brad_kelley,2014,-2675.8
brad_kelley,2015,-418.3
brad_kelley,2016,-1861.6
brad_kelley,2017,-1242.5
brad_keywell,2022,-215.5
brad_keywell,2023,-47.5
brad_keywell,2024,-36.5
brad_keywell,2025,-19.9
brannin_mcbee,2023,-20.1
brannin_mcbee,2024,-2.4
brannin_mcbee,2025,-0.9
brian_armstrong,2019,576.4
brian_armstrong,2020,-212.2
brian_armstrong,2021,-2.1
brian_armstrong,2022,72.2
brian_armstrong,2023,46.2
brian_armstrong,2024,21.9
brian_armstrong,2025,20.0
brian_chesky,2019,8.9
brian_chesky,2020,53.3
brian_chesky,2021,25.3
brian_chesky,2022,30.4
brian_chesky,2023,25.7
brian_chesky,2024,22.9
brian_chesky,2025,20.8
brian_higgins,2016,8.3
brian_higgins,2017,-11.2
brian_higgins,2018,-10.5
brian_higgins,2019,-13.2
brian_higgins,2020,0.4
brian_higgins,2021,2.9
brian_higgins,2022,2.7
brian_higgins,2023,0.1
brian_higgins,2024,-5.1
brian_higgins,2025,-5.7
brian_roberts,2007,23.2
brian_roberts,2008,5.8
brian_roberts,2009,8.2
brian_roberts,2010,8.7
brian_roberts,2011,6.5
brian_roberts,2012,6.1
brian_roberts,2013,6.2
brian_roberts,2014,6.2
brian_roberts,2015,22.2
brian_roberts,2016,20.3
brian_roberts,2017,6.2
brian_roberts,2018,4.1
brian_roberts,2019,19.1
brian_roberts,2020,13.6
brian_roberts,2021,20.0
brian_roberts,2022,19.2
brian_roberts,2023,19.2
brian_venturo,2023,-20.1
brian_venturo,2024,-2.4
brian_venturo,2025,-0.9
bruce_toll,2018,9.5
c_dean_metropoulos,2019,-1702.5
c_dean_metropoulos,2020,-3171.1
c_dean_metropoulos,2021,-1763.4
c_dean_metropoulos,2022,-1068.9
c_dean_metropoulos,2023,-623.4
c_dean_metropoulos,2024,-577.0
carl_thoma,2007,19.4
carl_thoma,2008,32.5
carl_thoma,2009,46.7
carl_thoma,2010,33.5
carl_thoma,2011,40.9
carl_thoma,2012,45.4
carl_thoma,2013,37.9
carl_thoma,2014,27.9
carl_thoma,2015,28.5
carl_thoma,2016,32.0
carl_thoma,2017,24.4
carl_thoma,2018,24.6
carl_thoma,2019,27.0
chad_richison,2012,6.2
chad_richison,2013,5.8
chad_richison,2014,8.4
chad_richison,2015,8.7
chad_richison,2016,22.1
chad_richison,2017,38.1
chad_richison,2018,28.9
charles_cohen,2016,7.3
charles_cohen,2017,6.1
charles_cohen,2018,6.0
charles_cohen,2019,25.6
charles_cohen,2020,30.1
charles_cohen,2021,23.5
charles_cohen,2022,25.0
charles_cohen,2023,25.1
charles_cohen,2024,20.7
charles_cohen,2025,25.4
charles_dolan,2017,1.5
charles_dolan,2018,2.7
charles_dolan,2019,16.0
charles_dolan,2020,3.1
charles_dolan,2021,12.6
charles_dolan,2022,-1.3
charles_dolan,2023,4.9
charles_dolan,2024,5.5
charles_dolan,2025,5.8
charles_johnson,2007,19.4
charles_johnson,2008,32.5
charles_johnson,2009,46.7
charles_johnson,2010,33.5
charles_johnson,2011,40.9
charles_johnson,2012,45.4
charles_johnson,2013,37.9
charles_johnson,2014,27.9
charles_johnson,2015,28.5
charles_johnson,2016,32.0
charles_johnson,2017,24.4
charles_johnson,2018,24.6
charles_johnson,2019,27.0
charles_liang,2015,14.8
charles_liang,2016,14.3
charles_liang,2017,14.0
charles_simonyi,2007,147.2
charles_simonyi,2008,144.9
charles_simonyi,2009,126.7
charles_simonyi,2010,150.2
charlotte_colket_weber,2017,59.8
charlotte_colket_weber,2018,50.3
charlotte_colket_weber,2019,50.7
charlotte_colket_weber,2020,13.4
charlotte_colket_weber,2021,15.5
charlotte_colket_weber,2022,11.7
charlotte_colket_weber,2023,12.0
charlotte_colket_weber,2024,11.7
charlotte_colket_weber,2025,11.0
chris_wanstrath,2007,147.2
chris_wanstrath,2008,144.9
chris_wanstrath,2009,126.7
chris_wanstrath,2010,150.2
christian_chabot,2008,15.4
christian_chabot,2009,-0.1
christian_chabot,2010,-1.5
christian_chabot,2011,-3.6
christian_chabot,2012,-13.2
christian_chabot,2013,-9.6
christian_chabot,2014,1.5
christian_chabot,2015,-1.4
christian_chabot,2016,-1.1
christian_chabot,2017,-1.0
christopher_stolte,2008,15.4
christopher_stolte,2009,-0.1
christopher_stolte,2010,-1.5
christopher_stolte,2011,-3.6
christopher_stolte,2012,-13.2
christopher_stolte,2013,-9.6
christopher_stolte,2014,1.5
christopher_stolte,2015,-1.4
christopher_stolte,2016,-1.1
christopher_stolte,2017,-1.0
christy_walton,2008,6.4
christy_walton,2009,6.3
christy_walton,2010,6.5
christy_walton,2011,25.2
christy_walton,2012,23.6
christy_walton,2013,23.5
christy_walton,2014,20.3
christy_walton,2015,19.4
christy_walton,2016,17.3
christy_walton,2017,17.8
christy_walton,2018,16.5
christy_walton,2019,16.1
christy_walton,2020,5.0
christy_walton,2021,3.7
christy_walton,2022,4.7
christy_walton,2023,4.8
christy_walton,2024,4.6
christy_walton,2025,4.4
christy_walton,2026,4.2
craig_mccaw,2008,79.2
craig_mccaw,2009,10.7
craig_mccaw,2010,9.5
craig_mccaw,2011,4.2
craig_mccaw,2012,14.0
craig_mccaw,2013,14.1
craig_mccaw,2014,2.2
craig_mccaw,2015,2.9
craig_mccaw,2016,-10.5
craig_mccaw,2017,4.8
craig_mccaw,2018,4.3
craig_mccaw,2019,20.0
craig_mccaw,2020,0.5
craig_mccaw,2021,-48.7
craig_mccaw,2022,2.6
craig_mccaw,2023,-5.6
craig_mccaw,2024,-6.2
craig_mccaw,2025,-6.5
dagmar_dolby,2008,67.1
dagmar_dolby,2009,194.3
dagmar_dolby,2010,149.1
dagmar_dolby,2011,104.7
dagmar_dolby,2012,115.7
dagmar_dolby,2013,92.2
dagmar_dolby,2014,99.0
dagmar_dolby,2015,25.6
dagmar_dolby,2016,112.7
dagmar_dolby,2017,104.2
dagmar_dolby,2018,72.3
dagmar_dolby,2019,74.9
dagmar_dolby,2020,29.6
dagmar_dolby,2021,26.9
dan_kurzius,2016,-10.4
dan_kurzius,2017,-16.8
dan_kurzius,2018,47.5
dan_kurzius,2019,41.5
dan_kurzius,2020,33.5
dan_kurzius,2021,32.6
dan_kurzius,2022,28.5
dan_kurzius,2023,34.3
dan_kurzius,2024,30.2
dan_kurzius,2025,26.1
dan_wilks,2009,27.6
dan_wilks,2010,21.4
dan_wilks,2011,22.2
dan_wilks,2012,-23.5
dan_wilks,2013,-274.6
dan_wilks,2014,-239.0
dan_wilks,2015,-498.7
dan_wilks,2016,60.1
dan_wilks,2017,2.9
dan_wilks,2018,-115.5
dan_wilks,2019,-399.2
dan_wilks,2020,69.7
dan_wilks,2021,53.3
dan_wilks,2022,4.9
dan_wilks,2023,-5.3
dan_wilks,2024,-6.1
daniel_hirschfeld,2017,53.9
daniel_hirschfeld,2018,61.1
daniel_hirschfeld,2019,75.0
daniel_hirschfeld,2020,66.9
daniel_hirschfeld,2021,36.4
daniel_hirschfeld,2022,20.9
daniel_hirschfeld,2023,17.9
daniel_hirschfeld,2024,19.1
daniel_hirschfeld,2025,19.8
daniel_ziff,2019,-97.4
daniel_ziff,2020,-100.0
daniel_ziff,2021,-48.1
daniel_ziff,2022,-41.5
daniela_amodei,2007,16.9
daniela_amodei,2008,41.5
daniela_amodei,2009,40.7
daniela_amodei,2010,42.2
daniela_amodei,2011,39.4
daniela_amodei,2012,43.4
daniela_amodei,2013,39.8
daniela_amodei,2014,34.5
daniela_amodei,2015,36.5
daniela_amodei,2016,32.4
daniela_amodei,2017,34.9
dannine_avara,2007,6.8
dannine_avara,2008,1.4
dannine_avara,2009,3.6
dannine_avara,2010,2.4
dannine_avara,2011,2.1
dannine_avara,2012,8.3
dannine_avara,2013,7.0
dannine_avara,2014,9.0
dannine_avara,2016,7.1
dannine_avara,2017,4.8
dannine_avara,2018,13.8
dannine_avara,2019,18.6
dannine_avara,2020,25.4
dannine_avara,2021,17.0
dannine_avara,2022,12.6
dannine_avara,2023,14.6
dannine_avara,2024,12.9
dannine_avara,2025,13.8
danny_harris,2017,-293.7
danny_harris,2018,-18.9
danny_harris,2019,28.5
danny_harris,2020,-6.0
danny_harris,2021,-4.9
danny_harris,2022,6.4
danny_harris,2023,10.5
danny_harris,2024,8.8
danny_harris,2025,7.6
dario_amodei,2019,576.4
dario_amodei,2020,-212.2
dario_amodei,2021,-2.1
dario_amodei,2022,72.2
dario_amodei,2023,46.2
dario_amodei,2024,21.9
dario_amodei,2025,20.0
david_adelman,2007,23.2
david_adelman,2008,5.8
david_adelman,2009,8.2
david_adelman,2010,8.7
david_adelman,2011,6.5
david_adelman,2012,6.1
david_adelman,2013,6.2
david_adelman,2014,6.2
david_adelman,2015,22.2
david_adelman,2016,20.3
david_adelman,2017,6.2
david_adelman,2018,4.1
david_adelman,2019,19.1
david_adelman,2020,13.6
david_adelman,2021,20.0
david_adelman,2022,19.2
david_adelman,2023,19.2
david_baszucki,2019,-97.4
david_baszucki,2020,-100.0
david_baszucki,2021,-48.1
david_baszucki,2022,-41.5
david_blitzer,2013,34.9
david_blitzer,2014,35.9
david_blitzer,2015,34.9
david_blitzer,2016,29.0
david_blitzer,2017,23.6
david_blitzer,2018,30.1
david_blitzer,2019,48.6
david_blitzer,2020,43.1
david_blitzer,2021,30.6
david_blitzer,2023,42.0
david_blitzer,2024,36.9
david_blitzer,2025,32.0
david_booth,2019,25.1
david_booth,2020,37.8
david_booth,2021,37.1
david_booth,2022,15.7
david_booth,2023,11.5
david_booth,2024,14.1
david_booth,2025,11.9
david_c_paul,2016,30.0
david_c_paul,2017,97.7
david_c_paul,2018,15.6
david_c_paul,2019,21.9
david_c_paul,2020,28.9
david_c_paul,2021,13.9
david_c_paul,2022,16.2
david_c_paul,2023,30.6
david_c_paul,2024,19.0
david_c_paul,2025,16.3
david_duffield,2010,-45.1
david_duffield,2011,-421.3
david_duffield,2012,-66.1
david_duffield,2013,-39.4
david_duffield,2014,-34.1
david_duffield,2015,-34.8
david_duffield,2016,-19.7
david_duffield,2017,-14.6
david_duffield,2018,-14.0
david_einhorn,2009,6.2
david_einhorn,2010,5.8
david_einhorn,2011,5.7
david_einhorn,2012,5.5
david_einhorn,2013,3.6
david_einhorn,2014,3.8
david_einhorn,2015,1.5
david_einhorn,2016,3.2
david_einhorn,2017,2.1
david_einhorn,2018,4.2
david_einhorn,2019,14.0
david_einhorn,2020,9.1
david_einhorn,2021,4.9
david_einhorn,2022,3.6
david_einhorn,2023,7.2
david_einhorn,2024,7.2
david_einhorn,2025,7.4
david_geffen,2007,18.1
david_geffen,2008,1.7
david_geffen,2009,-7.3
david_geffen,2010,-4.8
david_geffen,2011,9.7
david_geffen,2012,-4.4
david_geffen,2013,5.9
david_geffen,2014,3.2
david_geffen,2015,0.2
david_geffen,2016,3.8
david_geffen,2017,3.3
david_geffen,2018,11.1
david_geffen,2019,11.4
david_geffen,2020,-14.7
david_geffen,2021,3.9
david_geffen,2022,15.8
david_geffen,2023,19.7
david_geffen,2024,19.8
david_geffen,2025,19.2
david_hoffmann,2009,-12.3
david_hoffmann,2010,51.5
david_hoffmann,2011,-30.0
david_hoffmann,2012,61.3
david_hoffmann,2013,61.3
david_hoffmann,2014,58.7
david_hoffmann,2015,55.0
david_hoffmann,2016,57.5
david_hoffmann,2017,61.6
david_hoffmann,2018,63.3
david_lichtenstein,2022,5.1
david_lichtenstein,2023,10.0
david_lichtenstein,2024,7.6
david_lichtenstein,2025,5.9
david_murdock,2015,-5941.7
david_murdock,2016,-861.7
david_murdock,2017,-422.5
david_sun,2018,-197.1
david_sun,2019,-55.4
david_sun,2020,-14.8
david_sun,2021,7.8
david_sun,2022,16.3
david_sun,2023,63.6
david_sun,2024,49.3
david_sun,2025,31.6
dean_solon,2019,25.1
dean_solon,2020,37.8
dean_solon,2021,37.1
dean_solon,2022,15.7
dean_solon,2023,11.5
dean_solon,2024,14.1
dean_solon,2025,11.9
denise_prenosil,2017,7.3
denise_prenosil,2018,5.3
denise_prenosil,2019,5.0
denise_prenosil,2020,23.2
denise_prenosil,2021,15.3
denise_prenosil,2022,10.4
denise_prenosil,2023,11.9
denise_prenosil,2024,11.4
denise_prenosil,2025,11.0
dennis_washington,2018,12.0
dennis_washington,2019,11.1
dirk_ziff,2016,-10.4
dirk_ziff,2017,-16.8
dirk_ziff,2018,47.5
dirk_ziff,2019,41.5
dirk_ziff,2020,33.5
dirk_ziff,2021,32.6
dirk_ziff,2022,28.5
dirk_ziff,2023,34.3
dirk_ziff,2024,30.2
dirk_ziff,2025,26.1
dorothy_chao_jenkins,2011,57.7
dorothy_chao_jenkins,2012,94.5
dorothy_chao_jenkins,2013,56.2
dorothy_chao_jenkins,2014,103.2
dorothy_chao_jenkins,2015,140.9
dorothy_chao_jenkins,2016,4.1
dorothy_chao_jenkins,2017,1.3
dorothy_chao_jenkins,2018,2.1
dorothy_chao_jenkins,2019,34.5
dorothy_chao_jenkins,2020,40.6
dorothy_chao_jenkins,2021,6.2
dorothy_chao_jenkins,2022,5.5
dorothy_chao_jenkins,2023,-12.6
dorothy_chao_jenkins,2024,-13.0
dorothy_chao_jenkins,2025,-14.1
douglas_leone,2019,8.9
douglas_leone,2020,53.3
douglas_leone,2021,25.3
douglas_leone,2022,30.4
douglas_leone,2023,25.7
douglas_leone,2024,22.9
douglas_leone,2025,20.8
drayton_mclane_jr,2008,6.4
drayton_mclane_jr,2009,6.3
drayton_mclane_jr,2010,6.5
drayton_mclane_jr,2011,25.2
drayton_mclane_jr,2012,23.6
drayton_mclane_jr,2013,23.5
drayton_mclane_jr,2014,20.3
drayton_mclane_jr,2015,19.4
drayton_mclane_jr,2016,17.3
drayton_mclane_jr,2017,17.8
drayton_mclane_jr,2018,16.5
drayton_mclane_jr,2019,16.1
drayton_mclane_jr,2020,5.0
drayton_mclane_jr,2021,3.7
drayton_mclane_jr,2022,4.7
drayton_mclane_jr,2023,4.8
drayton_mclane_jr,2024,4.6
drayton_mclane_jr,2025,4.4
drayton_mclane_jr,2026,4.2
drew_houston,2016,-58.5
drew_houston,2017,-7.3
drew_houston,2018,-19.9
drew_houston,2019,16.5
drew_houston,2020,9.5
drew_houston,2021,25.0
drew_houston,2022,20.9
drew_houston,2023,27.5
drew_houston,2024,27.0
drew_houston,2025,27.3
dustin_moskovitz,2010,27.3
