person,name,last_name,chinese_name,gender,birth_year,country,industry,company,source,title,ticker,equity_stake_pct,voting_control_pct,total_comp_m,base_salary_k,stock_awards_m
richard_hayne,Richard Hayne,Hayne,理查德·海恩,Male,1948,usa,Fashion & Retail,Urban Outfitters,Urban Outfitters,"Chairman, President & Chief Executive Officer, Urban Outfitters Inc.",URBN,19.8,,1.04,0.001,
richard_kayne,Richard Kayne,Kayne,Richard Kayne,Male,1946,usa,Finance & Investments,Kayne Anderson Capital Advisors,Investments,,,,,,,
richard_kinder,Richard Kinder,Kinder,理查德·金德,Male,1945,usa,Energy,Kinder Morgan,Pipelines,"Chairman and CEO, Kinder Morgan",KMI,11.57,,,,
richard_kurtz,Richard Kurtz,Kurtz,Richard Kurtz,Male,1940,usa,Real Estate,Kamson Corporation,Real estate,,ALIT,,,,,
richard_lefrak,Richard LeFrak,LeFrak,理查德·勒弗拉克,Male,1946,usa,Real Estate,LeFrak Organization,Real estate,,BKU,,,,,
richard_marriott,Richard Marriott,Marriott,理查德·马里奥特,Male,1941,usa,Service,Host Hotels & Resorts,hotels,,,,,,,
richard_peery,Richard Peery,Peery,理查德·佩里,Male,1939,usa,Real Estate,Investments,Real estate,,,,,,,
richard_rainwater,Richard Rainwater,Rainwater,,Male,1947,usa,Finance and Investments,,"real estate, energy, insurance",,,,,,,
richard_saghian,Richard Saghian,Saghian,Richard Saghian,Male,1982,usa,Fashion & Retail,Fashion Nova,Fast fashion,,,,,,,
richard_sands,Richard Sands,Sands,Richard Sands,Male,1951,usa,Food & Beverage,Constellation Brands,Liquor,,STZ,,,,,
richard_scaife,Richard Scaife,Scaife,,Male,1935,usa,Investments,,investments,,,,,,,
richard_schulze,Richard Schulze,Schulze,理查德·舒尔茨,Male,1941,usa,Fashion & Retail,Best Buy,Best Buy,"Chairman, Best Buy",BBY,7.54,,,,
richard_uihlein,Richard Uihlein,Uihlein,Richard Uihlein,Male,1946,usa,Manufacturing,Uline,Packaging materials,,,,,,,
richard_yuengling_jr,"Richard Yuengling, Jr.",Yuengling,小理查德·英格灵,Male,1943,usa,Food & Beverage,Yuengling,Beer,,,,,,,
rick_caruso,Rick Caruso,Caruso,Rick Caruso,Male,1959,usa,Real Estate,Caruso,Real estate,,KHC,,,,,
rick_cohen,Rick Cohen,Cohen,,Male,1952,usa,Technology,,Warehouse automation,"Executive chairman, C&S Wholesale Grocers",SYM,,,,,
rick_smith,Rick Smith,Smith,,Male,1970,usa,Technology,,Tasers,,AXON,3.8,,,31.201,
riley_bechtel,Riley Bechtel,Bechtel,莱利·贝克特,Male,1952,usa,Construction & Engineering,Bechtel,"Engineering, construction","former Chairman and CEO, Bechtel Corp.",,,,,,
rishi_shah,Rishi Shah,,里希·沙,Male,,usa,Healthcare,Outcome Health,,,,,,,,
rob_walton,Rob Walton,Walton,罗伯森·沃尔顿,Male,1945,usa,Fashion & Retail,Walmart,Walmart,,WMT,,,,,
robert_agostinelli,Robert Agostinelli,Agostinelli,,Male,1956,usa,Finance,,private equity,"Founder and Managing Director, Rhone Group",,,,,,
robert_bass,Robert Bass,Bass,罗伯特·巴斯,Male,1948,usa,Energy,Oak Hill Capital,"Oil, investments",,T,,,,,
robert_brockman,Robert Brockman,Brockman,,Male,1944,usa,Technology,,software,,,,,,,
robert_citrone,Robert Citrone,Citrone,,Male,1967,usa,Finance and Investments,Discovery Capital Management,hedge fund,"Co-founder, Discovery Capital Management",,,,,,
robert_clark,Robert Clark,Clark,Robert Clark,Male,1959,usa,Construction & Engineering,Clayco,Construction,,,,,,,
robert_duggan,Robert Duggan,Duggan,罗伯特·达根,Male,1944,usa,Healthcare,Pharmacyclics,Pharmaceuticals,,SMMT,74.8,,0.16,,
robert_faith,Robert Faith,Faith,Robert Faith,Male,1964,usa,Real Estate,Greystar,Real estate management,,,,,,,
robert_fisher,Robert Fisher,Fisher,罗伯特·费舍尔,Male,1954,usa,Fashion & Retail,Gap,Gap,"Chairman of the Board, Gap Inc.",GAP,,,,,
robert_friedland,Robert Friedland,Friedland,Robert Friedland,Male,1951,usa,Metals & Mining,Ivanhoe Mines,Mining,,,,,,,
robert_galvin,Robert Galvin,Galvin,,Male,1925,usa,,,Motorola,,,,,,,
robert_hale,"Robert Hale, Jr.",Hale,Robert Hale,Male,1966,usa,Telecom,Granite Communications,Telecom,,,,,,,
robert_holding,Robert Holding,Holding,,Male,,usa,Energy,,"oil, resorts",,,,,,,
robert_j_scaringe,RJ Scaringe,Scaringe,Robert J. Scaringe,Male,1985,usa,Automotive,Rivian Automotive,electric vehicles,,,,,,,
robert_johnson,Robert Johnson,Johnson,,Male,1947,usa,Sports,,"Johnson & Johnson, New York Jets",,JNJ,,,,,
robert_kraft,Robert Kraft,Kraft,罗伯特·卡夫,Male,1941,usa,Sports,Kraft,"Manufacturing, New England Patriots","Chairman & CEO, The Kraft Group",,,,,,
robert_langer,Robert Langer,Langer,Robert Langer,Male,1949,usa,Healthcare,Moderna,Biotech,,,,,,,
robert_mcnair,Robert McNair,McNair,,Male,1939,usa,Sports,Houston Texans,"energy, sports",,,,,,,
robert_muglia,Bob Muglia,Muglia,Robert Muglia,Male,1960,usa,Technology,Snowflake,software,,SNOW,,,,,
robert_pera,Robert Pera,Pera,罗伯特·佩拉,Male,1978,usa,Technology,Ubiquiti,Wireless networking,"Chief Executive Officer, Ubiquiti",UI,,,0.63,,
robert_piccinini,Robert Piccinini,Piccinini,,Male,1944,usa,Fashion and Retail,,supermarkets,"Chairman & CEO, Save Mart Supermarkets",,,,,,
robert_rich_jr,"Robert Rich, Jr.",Rich,小罗伯特·里奇,Male,1941,usa,Food & Beverage,Rich Products,Frozen foods,,,,,,,
robert_rowling,Robert Rowling,Rowling,罗伯特·罗琳,Male,1954,usa,Service,TRT,"Hotels, investments",,RSI,,,,,
robert_sands,Robert Sands,Sands,Robert Sands,Male,1958,usa,Food & Beverage,Constellation Brands,Liquor,,STZ,,,,,
robert_smith,Robert F. Smith,Smith,罗伯特·史密斯,Male,1963,usa,Finance & Investments,Vista Equity Partners,Private equity,,,,,,,
robert_steers,Robert Steers,Steers,,Male,1953,usa,Finance & Investments,,Cohen & Steers,,,,,,,
robert_stiller,Robert Stiller,Stiller,罗伯特·斯蒂勒,Male,1946,usa,Food and Beverage,Keurig Dr Pepper,coffee,,,,,,,
robert_toll,Robert Toll,Toll,Robert Toll,Male,1943,usa,Real Estate,Toll Brothers,home building,,,,,,,
robert_woody_johnson,"Robert ""Woody"" Johnson",Johnson,罗伯特·伍德·约翰逊四世,Male,1949,usa,Sports,New York Jets,"Johnson & Johnson, sports",,,,,,,
robert_ziff,Robert Ziff,Ziff,罗伯特·齐夫,Male,1967,usa,Finance & Investments,Investments,Investments,,,,,,,
robyn_jones,Robyn Jones,Jones,Robyn Jones,Female,1962,usa,Finance & Investments,Goosehead Insurance,Insurance,"Cofounder, Goosehead Insurance",GSHD,,,,,
rocco_commisso,Rocco Commisso,Commisso,Rocco Comisso,Male,1950,usa,Telecom,Mediacom,Telecom,,,,,,,
rodger_riney,Rodger Riney,Riney,Rodger Riney,Male,1946,usa,Finance & Investments,TD Ameritrade,Discount brokerage,"Cofounder, Scottrade",SBUX,,,,,
rodney_lewis,Rodney Lewis,Lewis,,Male,1957,usa,Energy,,natural gas,,,,,,,
rodney_sacks,Rodney Sacks,Sacks,罗德尼·萨克斯,Male,1950,usa,Food & Beverage,Monster Beverage,Energy drinks,"CEO, Monster Beverage",MNST,,,1.7709651178754822e+17,1.20000011000001e+17,1.0498230103062962e+17
roger_penske,Roger Penske,Penske,罗杰·彭斯克,Male,1937,usa,Automotive,Penske Automotive,Cars,,PAG,,,8.78,1750.0,6.0
roger_wang,Roger Wang,Wang,王恒,Male,1949,usa,Fashion & Retail,Golden Eagle,Retail,,,,,,,
romesh_t_wadhwani,Romesh T. Wadhwani,Wadhwani,罗密什·T·瓦德哈尼,Male,1948,usa,Technology,Symphony Technology,Software,"Founder and Chairman, Symphony AI Group",JPM,,,,,
ron_baron,Ron Baron,Baron,罗恩·巴伦,Male,1943,usa,Finance & Investments,Barons Capital,Money management,,,,,,,
ron_burkle,Ron Burkle,Burkle,罗恩·伯克尔,Male,1953,usa,Finance & Investments,Yucaipa Companies,"Supermarkets, investments","Founder, The Yucaipa Companies, LLC",,,,,,
ron_corio,Ron Corio,Corio,Ron Corio,Male,1962,usa,Energy,Array Technologies,Solar,,ARRY,,,,,
ron_shaich,Ron Shaich,Shaich,,Male,1954,usa,Food & Beverage,,Restaurants,,BJRI,,,,,
ronald_clarke,Ronald Clarke,Clarke,Ronald Clarke,Male,1956,usa,Technology,Corpay,payments technology,,CPAY,,,28.05,1200.0,16.55
ronald_lauder,Ronald Lauder,Lauder,罗纳德·劳德,Male,1944,usa,Fashion & Retail,Estee Lauder,Estee Lauder,,EL,,,,,
ronald_perelman,Ronald Perelman,Perelman,罗纳德·佩雷尔曼,Male,1943,usa,Finance & Investments,Scientific Games,Leveraged buyouts,,SIGA,,,,,
ronald_wanek,Ronald Wanek,Wanek,罗纳德·瓦内克,Male,1941,usa,Manufacturing,Ashley Furniture,Furniture,,,,,,,
ronda_stryker,Ronda Stryker,Stryker,朗达·斯特瑞克,Female,1954,usa,Healthcare,Stryker,Medical equipment,,SYK,,,,,
ross_perot_jr,"H. Ross Perot, Jr.",Perot,小亨利·罗斯·佩罗,Male,1959,usa,Real Estate,Perot Systems,Real estate,,NET,,,,,
roy_carroll_ii,"Roy Carroll, II.",Carroll,Roy Carroll II,Male,1963,usa,Real Estate,Greensbro,Real estate,,,,,,,
roy_vagelos,Roy Vagelos,Vagelos,P Roy Vagelos,Male,1930,usa,Healthcare,Regeneron,pharmacueticals,,,,,,,
rupert_johnson_jr,"Rupert Johnson, Jr.",Johnson,小鲁珀特·约翰逊,Male,1941,usa,Finance & Investments,Franklin Resources,Franklin Templeton,"Vice Chairman and Director, Franklin Resources",BEN,20.0,,,,
rupert_murdoch,Rupert Murdoch,Murdoch,鲁伯特·默多克,Male,1931,usa,Media & Entertainment,News,"Newspapers, TV network","Chairman and CEO, News Corp",FOXA,,,32.98,3000.0,10.59
russell_weiner,Russ Weiner,Weiner,拉塞尔·韦纳,Male,1970,usa,Food & Beverage,Rockstar,Energy drinks,,,,,,,
ryan_breslow,Ryan Breslow,Breslow,Ryan Breslow,Male,1997,usa,Technology,Bolt,E-commerce software,"Cofounder, Bolt",,,,,,
ryan_graves,Ryan Graves,Graves,瑞安·格雷夫斯,Male,1983,usa,Technology,Uber,Uber,,LMND,,,,,
ryan_horton,Ryan Horton,Horton,,Male,1973,usa,Real Estate,,Homebuilding,,DHI,,,,,
ryan_israel,Ryan Israel,Israel,,Male,1985,usa,Finance & Investments,,Hedge funds,"Partner, Pershing Square Capital Management",,,,,,
ryan_kavanaugh,Ryan Kavanaugh,Kavanaugh,,Male,1977,usa,Media,,movies,,,,,,,
ryan_smith,Ryan Smith,Smith,Ryan Smith,Male,1978,usa,Technology,Qualtrics,Cloud computing,"Co-Founder & CEO, Qualtrics",PAYC,,,,552.944,2.0
s_curtis_johnson,S. Curtis Johnson,Johnson,科廷·约翰逊,Male,1955,usa,Manufacturing,SC Johnson & Sons,Cleaning products,,SEE,,,1.05,340.225,0.44
s_daniel_abraham,S. Daniel Abraham,Abraham,丹尼尔·亚伯拉罕,Male,1925,usa,Food & Beverage,Slim Fast,Slim-Fast,,,,,,,
s_truett_cathy,S. Truett Cathy,Cathy,,Male,1923,usa,Food and Beverage,,Chick-fil-A,,,,,,,
safra_catz,Safra Catz,Catz,Safra Catz,Female,1962,usa,Technology,Oracle,Software,"CEO, Oracle",ORCL,,,1.11,950.0,
sam_altman,Sam Altman,Altman,Sam Altman,Male,1985,usa,Finance & Investments,OpenAI,Investments,"President, Y Combinator",OKLO,,,,,
sam_bankman_fried,Sam Bankman-Fried,Bankman-Fried,Sam Bankman-Fried,Male,1994,usa,Finance & Investments,FTX,cryptocurrency exchange,"Founder, FTX",,,,,,
sam_mccandlish,Sam McCandlish,McCandlish,,Male,1990,usa,Technology,,Artificial intelligence,,,,,,,
sam_zell,Sam Zell,Zell,山姆·泽尔,Male,1944,usa,Real Estate,Equity Group Investments,"Real estate, private equity",,,,,,,
sami_mnaymneh,Sami Mnaymneh,Mnaymneh,Sami Mnaymneh,Male,1961,usa,Finance & Investments,H.I.G Capital,Private equity,,,,,,,
samuel_irving_newhouse_jr,"Samuel Irving Newhouse, Jr.",Newhouse,,Male,1930,usa,Media & Entertainment,Discovery Communication,media,,,,,,,
samuel_wyly,Samuel Wyly,Wyly,,Male,1937,usa,Investments,,investments,,,,,,,
sandy_weill,Sandy Weill,Weill,桑福德·威尔,Male,1935,usa,Finance & Investments,Citi,Citigroup,,,,,,,
sanford_diller,Sanford Diller,Diller,,Male,1930,usa,Real Estate,Prometheus Real Estate Group,real estate,,,,,,,
sanjit_biswas,Sanjit Biswas,Biswas,Sanjit Biswas,Male,1982,usa,Technology,Samsara Networks,Sensor systems,,IOT,,,19.83,49.621,19.73
sara_blakely,Sara Blakely,Blakely,莎拉·布莱克利,Female,1971,usa,Fashion & Retail,Spanx,Spanx,"Founder, Spanx",,,,,,
sara_liu,Sara Liu,Liu,,Female,1962,usa,Technology,,Computer hardware,,,,,,,
sarah_a_bany,Sarah A Bany,,Sarah A. Bany,Female,,usa,Consumer Goods,Columbia Sportswear,,,,,,,,
sarah_humphreys_atkins,Sarah Humphreys Atkins,Humphreys Atkins,,Female,1958,usa,Manufacturing,,Residential roofing,,CRM,,,,,
sarah_macmillan,Sarah MacMillan,MacMillan,莎拉·麦克米兰,Female,1954,usa,Food & Beverage,Cargill,Cargill,,,,,,,
scot_french,Scot French,French,Scot French,Male,1971,usa,Finance & Investments,HPS Investment Partners,Private equity,,BLK,,,,,
scott_cook,Scott Cook,Cook,斯科特·库克,Male,1952,usa,Technology,Intuit,Software,,INTU,,,,,
scott_crabill,Scott Crabill,Crabill,Scott Crabill,Male,1970,usa,Finance & Investments,Thoma Bravo,Private equity,,,,,,,
scott_duncan,Scott Duncan,Duncan,斯科特·邓肯,Male,1983,usa,Energy,Enterprise Products,Pipelines,,EPD,,,,,
scott_kapnick,Scott Kapnick,Kapnick,Scott Kapnick,Male,1959,usa,Finance & Investments,HPS Investment Partners,Private equity,,BLK,,,,,
scott_nuttall,Scott Nuttall,Nuttall,Scott Nuttall,Male,1973,usa,Finance & Investments,KKR,Private equity,,KKR,,,,,
scott_shleifer,Scott Shleifer,Shleifer,Scott Shleifer,Male,1977,usa,Finance & Investments,Tiger Global Management,Private equity,"Partner, Tiger Global Management",,,,,,
scott_simplot,Scott Simplot,Simplot,斯科特·辛普洛特,Male,1949,usa,Manufacturing,JR Simplot,fertilizer,,,,,,,
scott_smith,Scott Smith,Smith,Scott Smith,Male,1949,usa,Technology,Qualtrics,Cloud computing,,,,,,,
scott_watterson,Scott Watterson,Watterson,,Male,1955,usa,Technology,,Fitness equipment,,,,,,,
sean_parker,Sean Parker,Parker,肖恩·帕克,Male,1980,usa,Technology,Facebook,Facebook,,META,,,,,
sehat_sutardja,Sehat Sutardja,Sutardja,Sehat Sutardja,Male,1961,usa,Technology,Marvell Technology,Semiconductors,,,,,,,
serena_simmons,Serena Simmons,,塞雷娜·西蒙斯,Female,,usa,Chemicals,Valhi ,,,,,,,,
sergey_brin,Sergey Brin,Brin,谢尔盖·布林,Male,1974,usa,Technology,Alphabet,Google,"Cofounder and board member, Alphabet",GOOGL,,,,,
seth_boro,Seth Boro,Boro,Seth Boro,Male,1976,usa,Finance & Investments,Thoma Bravo,Private equity,,CPNG,,,,,
seth_klarman,Seth Klarman,Klarman,塞思·克拉曼,Male,1957,usa,Finance & Investments,Baupost,Investments,"CEO & President, Baupost Group",,,,,,
shahid_khan,Shahid Khan,Khan,沙希德·克汉,Male,1950,usa,Automotive,Flex N Gate,Auto parts,,,,,,,
sharron_hunt,Sharron Hunt,Hunt,Sharron Hunt,Female,1958,usa,Sports,Chiefs,Kansas City Chiefs,,AVGO,,,,,
sheila_johnson,Sheila Johnson,Johnson,,Female,1949,usa,Media & Entertainment,,"Cable TV, hotels","CEO, Salamander Hotel and Resorts",,,,,,
sheldon_adelson,Sheldon Adelson,Adelson,谢尔登·阿德尔森,Male,1936,usa,Gambling & Casinos,Las Vegas Sands ,casinos,"Chairman and CEO, Las Vegas Sands Corp.",,,,,,
sheldon_lavin,Sheldon Lavin,Lavin,,Male,1935,usa,Food & Beverage,,Meat processing,,,,,,,
sheldon_solow,Sheldon Solow,Solow,谢尔顿·索洛,Male,1931,usa,Real Estate,Solow Projects,real estate,,,,,,,
shen_hua,Hua Shen,Shen,沈华,Male,1963,usa,Technology,StarPower Semiconductor,Semiconductors,,,,,,,
sheryl_sandberg,Sheryl Sandberg,Sandberg,雪莉·桑德伯格,Female,1970,usa,Technology,Facebook,Facebook,"COO, Meta Platforms",META,,,,,
sid_bass,Sid Bass,Bass,西德·巴斯,Male,1942,usa,Energy,Investments,"Oil, investments",,XOM,,,,,
sidney_kimmel,Sidney Kimmel,Kimmel,西德尼·金梅尔,Male,1928,usa,Fashion & Retail,Jones,Retail,,,,,,,
sidney_taurel,Sidney Taurel,,Sidney Taurel,Male,1950,usa,Software & Services,IBM ,,,,,,,,
stanley_druckenmiller,Stanley Druckenmiller,Druckenmiller,斯坦利·德鲁肯米勒,Male,1953,usa,Finance & Investments,Duquesne Capital Management,Hedge funds,"Founder, Duquesne Family Office",,,,,,
stanley_hubbard,Stanley Hubbard,Hubbard,斯坦利·哈伯德,Male,1933,usa,Media & Entertainment,Hubbard Broadcasting,DirecTV,"Chairman and CEO, Hubbard Broadcasting, Inc.",T,,,,,
stanley_kroenke,Stanley Kroenke,Kroenke,斯坦利·克伦克,Male,1948,usa,Sports,Kroenke,"Sports, real estate",,,,,,,
stanley_tang,Stanley Tang,Tang,Stanley Tang,Male,1993,usa,Technology,DoorDash,food delivery app,"Cofounder, DoorDash",DASH,,,,,
stefan_soloviev,Stefan Soloviev,Soloviev,Stefan Soloviev,Male,1975,usa,Real Estate,Soloviev Group,"Real estate, grains",,,,,,,
stefanie_westphal_thompson,Stefanie Westphal Thompson,Thompson,,Female,1963,usa,Technology,,tax software,,,,,,,
stephen_bechtel_jr,"Stephen Bechtel, Jr.",Bechtel,小史蒂芬·贝克特,Male,1928,usa,Construction & Engineering,Bechtel ,"engineering, construction","Former Chairman, Bechtel",,,,,,
stephen_bisciotti,Stephen Bisciotti,Bisciotti,史蒂夫·比西奥蒂,Male,1960,usa,Sports,Baltimore Ravens,"Staffing, Baltimore Ravens","Owner, Baltimore Ravens",,,,,,
stephen_butt,Stephen Butt,Butt,,Male,1955,usa,Fashion & Retail,,Supermarkets,,,,,,,
stephen_cohen,Stephen Cohen,Cohen,,Male,1983,usa,Technology,,Software,,,,,,,
stephen_deckoff,Stephen Deckoff,Deckoff,Stephen Deckoff,Male,1966,usa,Finance & Investments,Black Diamond Capital Management,Private equity,,,,,,,
stephen_feinberg,Stephen Feinberg,Feinberg,斯蒂芬·芬伯格,Male,1960,usa,Finance & Investments,Cerberus Capital Management,Private equity,"Co-founder and CEO, Cerberus Capital Management",,,,,,
stephen_fredette,Stephen Fredette,Fredette,,Male,1984,usa,Technology,,payments software,,,,,,,
stephen_hoge,Stephen Hoge,,Stephen Hoge,Male,1975,usa,Healthcare,Moderna,,,,,,,,
stephen_ketchum,Stephen Ketchum,Ketchum,,Male,1961,usa,Finance & Investments,,Investments,,CPRT,,,,,
stephen_m_bennett,Stephen M. Bennett,,Stephen M. Bennett,Male,1954,usa,Financial Management,Intuit,,,,,,,,
stephen_mandel_jr,"Stephen Mandel, Jr.",Mandel,小斯蒂芬·曼德尔,Male,1956,usa,Finance & Investments,Lone Pine Capital,Hedge funds,"Founder, Lone Pine Capital",,,,,,
stephen_orenstein,Stephen Orenstein,Orenstein,Stephen Orenstein,Male,1964,usa,Diversified,Supreme Group,Supply chain services,,,,,,,
stephen_ross,Stephen Ross,Ross,斯蒂芬·罗斯,Male,1940,usa,Real Estate,Related Companies,Real estate,,QXO,,,,,
stephen_schwarzman,Stephen Schwarzman,Schwarzman,史蒂夫·施瓦茨曼,Male,1947,usa,Finance & Investments,Blackstone Group,Investments,"Chairman and CEO, Blackstone",BX,,,,,
stephen_winn,Stephen Winn,Winn,Stephen Winn,Male,1947,usa,Real Estate,RealPage,Real estate services,,,,,,,
steve_ballmer,Steve Ballmer,Ballmer,史蒂夫·鲍尔默,Male,1956,usa,Technology,Microsoft,Microsoft,"Owner, Los Angeles Clippers",MSFT,,,,,
steve_case,Steve Case,Case,史蒂夫·凯斯,Male,1959,usa,Technology,AOL,AOL,,T,,,,,
steve_cohen,Steve Cohen,Cohen,史蒂夫·科恩,Male,1956,usa,Finance & Investments,Point72 Asset Management,Hedge funds,"Founder, Point72 Asset Management",,,,,,
steve_ells,Steve Ells,Ells,,Male,1966,usa,Food & Beverage,,Chipotle,,CMG,,,,,
steve_jobs,Steve Jobs,Jobs,,Male,1957,usa,Technology,,"Apple, Pixar",,,,,,,
steve_koltes,Steve Koltes,Koltes,Steve Koltes,Male,1956,usa,Finance & Investments,CVC Capital Partners,Private Equity,,,,,,,
steve_lavin,Steve Lavin,Lavin,Steve Lavin,Male,1955,usa,Food & Beverage,OSI Group,Meat processing,,,,,,,
steve_van_andel,Steve Van Andel,,史蒂夫·范·安德尔,Male,,usa,Retail ,Amway,,,,,,,,
steve_wynn,Steve Wynn,Wynn,史蒂夫·维恩,Male,1942,usa,Gambling & Casinos,Wynn Resort,"Casinos, hotels","Cofounder, Wynn Resorts",WYNN,,,,,
steven_conine,Steve Conine,Conine,Steven Conine,Male,1975,usa,Technology,Wayfair,online retail,,CARG,,,,,
steven_klinsky,Steven Klinsky,Klinsky,Steven Klinsky,Male,1956,usa,Finance & Investments,New Mountain Capital,Investments,"Founder & CEO, New Mountain Capital",,,,,,
steven_rales,Steven Rales,Rales,史蒂文·罗尔斯,Male,1951,usa,Manufacturing,Danaher,"Manufacturing, investments","Chairman, Danaher",DHR,6.1,,,,
steven_roth,Steven Roth,Roth,Steven Roth,Male,1944,usa,Real Estate,Vornado Realty Trust,real estate,,,,,,,
steven_sarowitz,Steven Sarowitz,Sarowitz,Steven Sarowitz,Male,1966,usa,Technology,Highland Park,Payroll software,,ANGX,,,,,
steven_schonfeld,Steven Schonfeld,Schonfeld,,Male,1962,usa,Finance and Investments,,Proprietary Trading,,,,,,,
steven_spielberg,Steven Spielberg,Spielberg,史蒂芬·斯皮尔伯格,Male,1947,usa,Media & Entertainment,Dreamworks Animation,Movies,,,,,,,
steven_tisch,Steven Tisch,Tisch,Steven Tisch,Male,1949,usa,Diversified,New York Giants,"Loews, New York Giants",,L,,,,,
steven_udvar_hazy,Steven Udvar-Hazy,Udvar-Hazy,史蒂文·乌德瓦尔,Male,1946,usa,Service,Air Lease,Aircraft leasing,"CEO and Chairman, Air Lease",AL,,,,,
steven_witkoff,Steven Witkoff,Witkoff,,Male,1957,usa,Real Estate,,Real estate,,,,,,,
stewart_horejsi,Stewart Horejsi,Horejsi,斯图尔特·霍雷西,Male,1938,usa,Finance & Investments,Berkshire Hathaway,Berkshire Hathaway,,,,,,,
stewart_lynda_resnick,Stewart & Lynda Resnick,Resnick,,,,usa,Food & Beverage,Roll International,"agriculture, water",,,,,,,
stewart_rahr,Stewart Rahr,Rahr,斯图尔特·拉尔,Male,1946,usa,Healthcare,Kinray,Drug distribution,,,,,,,
stewart_resnick,Stewart Resnick,Resnick,斯图尔特·雷斯尼克,Male,1937,usa,Food & Beverage,Roll International,Agriculture,,CG,,,,,
stuart_miller,Stuart Miller,Miller,,Male,1958,usa,Real Estate,,Homebuilding,,LEN,,,29.51,1000.0,25.74
sue_ann_hamm,Sue Ann Hamm,,苏·安·哈姆,Female,,usa,Investments,Investments,,,,,,,,
sue_gross,Sue Gross,Gross,Sue Gross,Female,1950,usa,Finance & Investments,Investments,Investments,,L,,,,,
summerfield_johnston_jr,"Summerfield Johnston, Jr.",Johnston,Summerfield Johnston Jr,Male,1935,usa,Food and Beverage,Coca-Cola Enterprises,Coca-Cola,,,,,,,
sumner_redstone,Sumner Redstone,Redstone,萨姆纳·雷石东,Male,1926,usa,Media & Entertainment,CBS,media,,,,,,,
sun_hongbin,Sun Hongbin,Sun,孙宏斌,Male,1965,usa,Real Estate,Sunac,real estate,,,,,,,
sundar_pichai,Sundar Pichai,Pichai,,Male,1972,usa,Technology,Google,Alphabet,,GOOGL,,,8.3,2015.385,0.41
sunjay_kapur,Sunjay Kapur,Kapur,Sunjay Kapur,Male,1972,usa,Automotive,Sona BLW Precision Forgings,Auto parts,,,,,,,
susan_alfond,Susan Alfond,Alfond,苏珊·阿尔方德,Female,1945,usa,Fashion & Retail,Berkshire Hathaway,Shoes,,,,,,,
susan_hirt_hagen,Susan Hirt Hagen,Hirt Hagen,,Female,1938,usa,Finance,,insurance,,,,,,,
susan_ocampo,Susan Ocampo,Ocampo,Susan Ocampo,Female,1958,usa,Technology,Macom Technology,Semiconductors,,MTSI,,,,,
susan_slavik_williams,Susan Slavik Williams,,Susan Slavik Williams,Female,,usa,Industrial Products,WW Grainger,,,,,,,,
t_boone_pickens,T. Boone Pickens,Pickens,,Male,1931,usa,Energy,,"oil & gas, investments",,,,,,,
t_denny_sanford,T. Denny Sanford,Sanford,丹尼·桑福德,Male,1936,usa,Finance & Investments,First Premier Bank,"Banking, credit cards",,,,,,,
tamara_gustavson,Tamara Gustavson,Gustavson,塔玛拉·古斯塔夫森,Female,1962,usa,Service,Public Storage,Self storage,,PSA,,,,,
tamir_sapir,Tamir Sapir,Sapir,,Male,1950,usa,Real Estate,,real estate,,,,,,,
tang_zhuang,Tang Zhuang,Tang,唐壮,Male,1975,usa,Technology,Guide Electrics,electronics,,,,,,,
taylor_swift,Taylor Swift,Swift,Taylor Swift,Female,1990,usa,Media & Entertainment,Music,Music,,,,,,,
ted_alfond,Ted Alfond,Alfond,泰德·阿尔方德,Male,1945,usa,Fashion & Retail,Berkshire Hathaway,Shoes,,,,,,,
ted_forstmann,Ted Forstmann,Forstmann,,Male,1942,usa,Investments,,leveraged buyouts,,,,,,,
ted_lerner,Ted Lerner,Lerner,泰德·勒纳,Male,1928,usa,Real Estate,Lerner Enterprises,real estate,,,,,,,
ted_turner,Ted Turner,Turner,特德·特纳,Male,1939,usa,Media & Entertainment,Investments,Cable television,,GS,,,,,
templeton_richard,Templeton Richard,,Templeton Richard,Male,1958,usa,Semiconductors,Texas Instruments,,,,,,,,
tench_coxe,Tench Coxe,Coxe,Tench Coxe,Male,1958,usa,Finance & Investments,Nvidia,Venture capital,,APAM,,,,,
terrence_pegula,Terrence Pegula,Pegula,特伦斯·佩古拉,Male,1951,usa,Energy,Buffalo Sabres,Natural gas,"Owner, Buffalo Sabres",,,,,,
terry_taylor,Terry Taylor,Taylor,Terry Taylor,Male,1951,usa,Automotive,Automotive Management Services Inc,Car dealerships,,MTZ,,,,,
thai_lee,Thai Lee,Lee,李·泰,Female,1959,usa,Technology,SHI International,IT provider,,,,,,,
theodore_leonsis,Theodore Leonsis,Leonsis,Theodore Leonsis,Male,1956,usa,Sports,Monumental Sports & Entertainment,Sports teams,,AXP,,,,,
theresia_gouw,Theresia Gouw,Gouw,,Female,1968,usa,Finance & Investments,,Venture capital,"Founding Partner, Acrew Capital",META,,,,,
thierry_cruanes,Thierry Cruanes,Cruanes,Thierry Cruanes,Male,1967,usa,Technology,Snowflake,software,,SNOW,,,,,
thomas_b_hagen,Thomas Hagen,Hagen,托马斯·B·哈根,Male,1936,usa,Finance & Investments,Erie Indemnity,Insurance,,ERIE,,,,,
